tweet_id,airline,airline_sentiment,text_clean
569783738210525184,US Airways,negative,usairways how many agents do you have working to handle the thousands of calls
569777311475765248,US Airways,positive,usairways you are the best you are amazing follow me please
569776946365620224,US Airways,negative,usairways flight 435 is delayed so will miss connecting flight 457 can you please help with alternate thank you
569775147919372288,US Airways,neutral,usairways 4469 thank you for asking
569772867774230528,US Airways,negative,usairways three hour wait and counting waiting for reservations on the phone are you serious
569771711408644096,US Airways,positive,usairways on a happy note our 719 crew is wonderful cant say enough great things about our pilot hes doing all he can for us
569771270839013376,US Airways,negative,usairways what a mess caused by the computer systems flight 719 in 3 hours late flight and now no gate for us est 26 min wait
569764668366938112,US Airways,negative,usairways storm or no storm your customer service is a joke 6 hour wait time to speak to someone i will never fly your airline again
569763137819267072,US Airways,negative,usairways you guys have my luggage in san jose and were supposed to deliver it to my hotel hours ago please contact me
569762394169221121,US Airways,negative,usairways ive flown 6 figured worth of miles in my lifetime  this was my first and last ever flight on us airways
569760267485122560,US Airways,negative,usairways pls get me back to tallahassee no one should ever have to be stranded in gainesville for this long
569760231846072321,US Airways,negative,usairways your a miserable airline and your loss of revenue is a reflection of that  go extinct  a merger only delays the inevitable
569760128343220224,US Airways,negative,usairways what was the point of the merger  why not just go out of business if your not turning a profit anymore
569759999083171840,US Airways,negative,usairways i love how just to give feedback to this link i have to fill out all my personal info on a form  you guys are the best 
569759558777892864,US Airways,negative,usairways finally got ahold of an agent after another hour thanks for the follow up  recommend a call back feature
569759459632750592,US Airways,negative,usairways is this ringling brothers barnum and bailey  should i keep my eyes peeled for the clown car
569759330662109185,US Airways,negative,usairways not to mention the fact that my flight was delayed because your computers were down
569759291839803392,US Airways,negative,usairways cannot add my frequent flyer number on your website  can you help
569759259480600577,US Airways,negative,usairways how do i get off my plane and wait over an hour and a half to speak to someone about reflight booking problems
569759131143262208,US Airways,negative,usairways please dont trivialize me  this is a joke not a slow day or slow experience
569758956941234176,US Airways,negative,usairways and how do you only have 1 agent at phx customer service desk when an hour ago the line was over 100 people long
569758821310017536,US Airways,negative,usairways sorry doesnt help  its midnight pst  how in the hell am i still on hold after 90 minutes on customer service line
569758649112854529,US Airways,negative,usairways like i thought this was america  when did us airways start operating under the rules of communist russia
569758482989084674,US Airways,negative,usairways you guys should be nice and just give your routes to jet blue and southwest  at least they treat their customers properly
569758349354340352,US Airways,negative,usairways but nope  apparently this is the way you guys do business  i guess im flying southwest and her blue from now on
569758145020428288,US Airways,negative,usairways i keep thinking this is a massive practical joke and someone is gonna appear out of thin air and take me to reno tonight
569757977785184256,US Airways,negative,usairways theres over 50 people in line and only one agent
569757907048202240,US Airways,negative,usairways and by the way im planning it while ive ben waiting in the line at customer service in phxfor over an hour
